sales_sk,used_in_training
860533,False
860534,False
860535,False
860536,False
860537,False
860538,False
860539,False
86054,False
860540,False
860541,False
860542,False
860543,False
860544,False
860545,False
860546,False
860547,False
860548,False
860549,False
86055,False
860550,False
860551,False
860552,False
860553,False
860554,False
860555,False
860556,False
860557,False
860558,False
860559,False
86056,False
860560,False
860561,False
860562,False
860563,False
860564,False
860565,False
860566,False
860567,False
860568,False
860569,False
86057,False
860570,False
860571,False
860572,False
860573,False
860574,False
860575,False
860576,False
860577,False
860578,False
860579,False
86058,False
860580,False
860581,False
860582,False
860583,False
860584,False
860585,False
860586,False
860587,False
860588,False
860589,False
86059,False
860590,False
860591,False
860592,False
860593,False
860594,False
860595,False
860596,False
860597,False
860598,False
860599,False
8606,False
86060,False
860600,False
860601,False
860602,False
860603,False
860604,False
860605,False
860606,False
860607,False
860608,False
860609,False
86061,False
860610,False
860611,False
860612,False
860613,False
860614,False
860615,False
860616,False
860617,False
860618,False
860619,False
86062,False
860620,False
860621,False
860622,False
860623,False
860624,False
860625,False
860626,False
860627,False
860628,False
860629,False
86063,False
860630,False
860631,False
860632,False
860633,False
860634,False
860635,False
860636,False
860637,False
860638,False
860639,False
86064,False
860640,False
860641,False
860642,False
860643,False
860644,False
860645,False
860646,False
860647,False
860648,False
860649,False
86065,False
860651,False
860652,False
860653,False
860654,False
860655,False
860656,False
860657,False
860658,False
860659,False
86066,False
860660,False
860661,False
860662,False
860663,False
860664,False
860665,False
860666,False
860667,False
860668,False
860669,False
86067,False
860670,False
860671,False
860672,False
860673,False
860674,False
860675,False
860676,False
860677,False
860678,False
860679,False
86068,False
860680,False
860681,False
860682,False
860683,False
860684,False
860685,False
860686,False
860687,False
860688,False
860689,False
86069,False
860690,False
860691,False
860692,False
860693,False
860694,False
860695,False
860696,False
860697,False
860698,False
860699,False
8607,False
86070,False
860700,False
860701,False
860702,False
860703,False
860704,False
860705,False
860706,False
860707,False
860708,False
860709,False
86071,False
860710,False
860711,False
860712,False
860713,False
860714,False
860715,False
860716,False
860717,False
860718,False
86072,False
860720,False
860721,False
860722,False
860723,False
860724,False
860725,False
860726,False
860727,False
860728,False
860729,False
86073,False
860730,False
860731,False
860732,False
860733,False
860734,False
860735,False
860736,False
860737,False
860738,False
860739,False
86074,False
860740,False
860741,False
860742,False
860743,False
860744,False
860745,False
860746,False
860747,False
860748,False
860749,False
86075,False
860750,False
860751,False
860752,False
860753,False
860754,False
860755,False
860756,False
860757,False
860758,False
860759,False
86076,False
860760,False
860761,False
860762,False
860763,False
860764,False
860765,False
860766,False
860767,False
860768,False
860769,False
86077,False
860770,False
860771,False
860772,False
860773,False
860774,False
860775,False
860776,False
860777,False
860778,False
860779,False
86078,False
860780,False
860781,False
860782,False
860783,False
860784,False
860785,False
860786,False
860787,False
860788,False
860789,False
86079,False
860790,False
860791,False
860792,False
860793,False
860794,False
860795,False
860796,False
860797,False
860798,False
860799,False
8608,False
86080,False
860800,False
860801,False
860802,False
860803,False
860804,False
860805,False
860806,False
860807,False
860808,False
860809,False
86081,False
860810,False
860811,False
860812,False
860813,False
860814,False
860815,False
860816,False
860817,False
860818,False
860819,False
86082,False
860820,False
860821,False
860822,False
860823,False
860824,False
860825,False
860826,False
860827,False
860828,False
860829,False
86083,False
860830,False
860831,False
860832,False
860833,False
860834,False
860835,False
860836,False
860837,False
860838,False
860839,False
86084,False
860840,False
860841,False
860842,False
860843,False
860844,False
860845,False
860846,False
860847,False
860848,False
860849,False
86085,False
860850,False
860851,False
860852,False
860853,False
860854,False
860855,False
860856,False
860857,False
860858,False
860859,False
86086,False
860860,False
860861,False
860862,False
860863,False
860864,False
860865,False
860866,False
860867,False
860868,False
860869,False
86087,False
860870,False
860871,False
860872,False
860873,False
860874,False
860875,False
860876,False
860877,False
860878,False
860879,False
86088,False
860880,False
860881,False
860882,False
860883,False
860884,False
860885,False
860886,False
860887,False
860888,False
860889,False
86089,False
860890,False
860891,False
860892,False
860893,False
860894,False
860895,False
860896,False
860897,False
860898,False
860899,False
8609,False
86090,False
860900,False
860901,False
860902,False
860903,False
860904,False
860905,False
860906,False
860907,False
860908,False
860909,False
86091,False
860910,False
860911,False
860912,False
860913,False
860914,False
860915,False
860916,False
860917,False
860918,False
860919,False
86092,False
860920,False
860921,False
860922,False
860923,False
860924,False
860925,False
860926,False
860927,False
860928,False
860929,False
86093,False
860930,False
860931,False
860932,False
860933,False
860934,False
860935,False
860936,False
860937,False
860938,False
860939,False
86094,False
860940,False
860942,False
860943,False
860944,False
860945,False
860946,False
860947,False
860948,False
860949,False
86095,False
860950,False
860951,False
860952,False
860953,False
860954,False
860955,False
860956,False
860957,False
860958,False
860959,False
86096,False
860960,False
860961,False
860962,False
860963,False
860964,False
860965,False
860966,False
860967,False
860968,False
860969,False
86097,False
860970,False
860971,False
860972,False
860973,False
860974,False
860975,False
860976,False
860977,False
860978,False
860979,False
86098,False
860980,False
860981,False
860982,False
860983,False
860984,False
860985,False
860986,False
860987,False
860988,False
860989,False
86099,False
860990,False
860991,False
860992,False
860993,False
860994,False
860995,False
860996,False
860997,False
860998,False
860999,False
861,False
8610,False
86100,False
861000,False
861001,False
861002,False
861003,False
861004,False
861005,False
861006,False
861007,False
861008,False
861009,False
86101,False
861010,False
861011,False
861012,False
861013,False
861014,False
861015,False
861016,False
861017,False
861018,False
861019,False
86102,False
861020,False
861021,False
861022,False
861023,False
861024,False
861025,False
861026,False
861027,False
861028,False
861029,False
86103,False
861030,False
861031,False
861032,False
861033,False
861034,False
861035,False
861036,False
861037,False
861038,False
861039,False
86104,False
861040,False
861041,False
861042,False
861043,False
861044,False
861045,False
861046,False
861047,False
861048,False
861049,False
86105,False
861050,False
861051,False
861052,False
861053,False
861054,False
861055,False
861056,False
861057,False
861058,False
861059,False
86106,False
861060,False
861061,False
861062,False
861063,False
861064,False
861065,False
861066,False
861067,False
861068,False
861069,False
86107,False
861070,False
861071,False
861072,False
861073,False
861074,False
861075,False
861076,False
861077,False
861078,False
861079,False
86108,False
861080,False
861081,False
861082,False
861083,False
861084,False
861085,False
861086,False
861087,False
861088,False
861089,False
86109,False
861090,False
861091,False
861092,False
861093,False
861094,False
861095,False
861096,False
861097,False
861098,False
861099,False
8611,False
86110,False
861100,False
861101,False
861102,False
861103,False
861104,False
861105,False
861106,False
861107,False
861108,False
861109,False
86111,False
861110,False
861111,False
861112,False
861113,False
861114,False
861115,False
861116,False
861117,False
861118,False
861119,False
86112,False
861120,False
861121,False
861122,False
861123,False
861124,False
861125,False
861126,False
861127,False
861128,False
861129,False
86113,False
861130,False
861131,False
861132,False
861133,False
861134,False
861135,False
861136,False
861137,False
861138,False
861139,False
86114,False
861140,False
861141,False
861142,False
861143,False
861144,False
861145,False
861146,False
861147,False
861148,False
861149,False
86115,False
861150,False
861151,False
861152,False
861153,False
861154,False
861155,False
861156,False
861157,False
861158,False
861159,False
86116,False
